timestamp,sensor_id,value,unit
2025-05-14T16:22:00.668315,T1,19.77,°C
2025-05-14T16:22:00.668492,H1,42.91,%
2025-05-14T16:22:00.668544,L1,4828.03,lx
2025-05-14T16:22:00.668697,network,554.00,bytes_sent
2025-05-14T16:22:00.669035,network,1.00,ack_received
2025-05-14T16:22:02.669146,T1,18.89,°C
2025-05-14T16:22:02.669200,H1,32.30,%
2025-05-14T16:22:02.669217,P1,1022.29,hPa
2025-05-14T16:22:02.669235,L1,5059.98,lx
2025-05-14T16:22:02.669337,network,555.00,bytes_sent
2025-05-14T16:22:02.669588,network,1.00,ack_received
2025-05-14T16:22:04.669882,T1,20.96,°C
2025-05-14T16:22:04.669972,H1,45.58,%
2025-05-14T16:22:04.670077,L1,5128.82,lx
2025-05-14T16:22:04.670304,network,554.00,bytes_sent
2025-05-14T16:22:04.670721,network,1.00,ack_received
2025-05-14T16:22:06.670932,T1,20.22,°C
2025-05-14T16:22:06.670994,H1,47.92,%
2025-05-14T16:22:06.671030,P1,1013.09,hPa
2025-05-14T16:22:06.671058,L1,4989.84,lx
2025-05-14T16:22:06.671265,network,553.00,bytes_sent
2025-05-14T16:21:58.668076,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:21:58.668108,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:00.669021,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:00.669040,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:02.669578,server,555.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:02.669596,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:04.670812,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:04.670831,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:06.672456,server,553.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:06.672482,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:06.672348,network,1.00,ack_received
2025-05-14T16:22:08.672673,T1,19.17,°C
2025-05-14T16:22:08.672754,H1,64.09,%
2025-05-14T16:22:08.672791,L1,5052.38,lx
2025-05-14T16:22:08.672918,network,554.00,bytes_sent
2025-05-14T16:22:08.673323,network,1.00,ack_received
2025-05-14T16:22:10.673469,T1,21.08,°C
2025-05-14T16:22:10.673533,H1,44.48,%
2025-05-14T16:22:10.673549,P1,1016.79,hPa
2025-05-14T16:22:10.673569,L1,4808.73,lx
2025-05-14T16:22:10.673903,network,555.00,bytes_sent
2025-05-14T16:22:10.674293,network,1.00,ack_received
2025-05-14T16:22:12.674477,T1,19.12,°C
2025-05-14T16:22:12.674606,H1,57.50,%
2025-05-14T16:22:12.674669,L1,4876.04,lx
2025-05-14T16:22:12.674896,network,554.00,bytes_sent
2025-05-14T16:22:12.675490,network,1.00,ack_received
2025-05-14T16:22:14.675640,T1,20.62,°C
2025-05-14T16:22:14.675697,H1,50.77,%
2025-05-14T16:22:14.675723,P1,1010.40,hPa
2025-05-14T16:22:08.673254,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:08.673275,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:10.674396,server,555.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:10.674416,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:12.675365,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:12.675387,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:14.676244,server,555.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:14.676266,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:16.677020,server,553.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:16.677039,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:14.675847,L1,5125.94,lx
2025-05-14T16:22:14.675962,network,555.00,bytes_sent
2025-05-14T16:22:14.676256,network,1.00,ack_received
2025-05-14T16:22:16.676428,T1,21.25,°C
2025-05-14T16:22:16.676539,H1,55.29,%
2025-05-14T16:22:16.676589,L1,4854.26,lx
2025-05-14T16:22:16.676729,network,553.00,bytes_sent
2025-05-14T16:22:16.677226,network,1.00,ack_received
2025-05-14T16:22:18.677396,T1,21.62,°C
2025-05-14T16:22:18.677457,H1,38.80,%
2025-05-14T16:22:18.677617,P1,1018.99,hPa
2025-05-14T16:22:18.677673,L1,5040.95,lx
2025-05-14T16:22:18.677849,network,553.00,bytes_sent
2025-05-14T16:22:18.678226,network,1.00,ack_received
2025-05-14T16:22:20.678417,T1,19.97,°C
2025-05-14T16:22:20.678472,H1,31.53,%
2025-05-14T16:22:20.678501,L1,5139.20,lx
2025-05-14T16:22:20.678635,network,555.00,bytes_sent
2025-05-14T16:22:20.679016,network,1.00,ack_received
2025-05-14T16:22:22.679163,T1,21.25,°C
2025-05-14T16:22:22.679344,H1,44.32,%
2025-05-14T16:22:22.679380,P1,1017.33,hPa
2025-05-14T16:22:22.679418,L1,5175.99,lx
2025-05-14T16:22:22.679575,network,554.00,bytes_sent
2025-05-14T16:22:22.679923,network,1.00,ack_received
2025-05-14T16:22:24.680118,T1,21.42,°C
2025-05-14T16:22:24.680344,H1,56.37,%
2025-05-14T16:22:24.680708,L1,4999.59,lx
2025-05-14T16:22:24.680927,network,555.00,bytes_sent
2025-05-14T16:22:24.681448,network,1.00,ack_received
2025-05-14T16:22:18.678294,server,553.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:18.678311,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:20.678980,server,555.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:20.679000,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:22.679910,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:22.679932,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:24.681689,server,555.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:24.681709,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:26.683165,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:26.683208,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:26.682039,T1,18.80,°C
2025-05-14T16:22:26.682255,H1,34.32,%
2025-05-14T16:22:26.682306,P1,1007.21,hPa
2025-05-14T16:22:26.682353,L1,4934.32,lx
2025-05-14T16:22:26.682702,network,554.00,bytes_sent
2025-05-14T16:22:26.683368,network,1.00,ack_received
2025-05-14T16:22:28.683796,T1,18.63,°C
2025-05-14T16:22:28.683869,H1,31.06,%
2025-05-14T16:22:28.683901,L1,5063.64,lx
2025-05-14T16:22:28.684079,network,554.00,bytes_sent
2025-05-14T16:22:28.684460,network,1.00,ack_received
2025-05-14T16:22:30.684762,T1,21.97,°C
2025-05-14T16:22:30.684820,H1,31.74,%
2025-05-14T16:22:30.684848,P1,1020.94,hPa
2025-05-14T16:22:30.684875,L1,5006.23,lx
2025-05-14T16:22:30.684992,network,555.00,bytes_sent
2025-05-14T16:22:30.685315,network,1.00,ack_received
2025-05-14T16:22:32.685465,T1,18.88,°C
2025-05-14T16:22:32.685523,H1,42.07,%
2025-05-14T16:22:32.685555,L1,4978.81,lx
2025-05-14T16:22:32.685836,network,553.00,bytes_sent
2025-05-14T16:22:32.686150,network,1.00,ack_received
2025-05-14T16:22:34.686329,T1,20.66,°C
2025-05-14T16:22:34.686391,H1,58.36,%
2025-05-14T16:22:34.686419,P1,1016.38,hPa
2025-05-14T16:22:34.686448,L1,4926.54,lx
2025-05-14T16:22:34.686594,network,554.00,bytes_sent
2025-05-14T16:22:34.686922,network,1.00,ack_received
2025-05-14T16:22:36.687113,T1,19.59,°C
2025-05-14T16:22:36.687206,H1,48.37,%
2025-05-14T16:22:28.684422,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:28.684450,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:30.685313,server,555.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:30.685331,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:32.686134,server,553.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:32.686152,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:34.686843,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:34.686877,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:36.688242,server,553.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:36.688265,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:36.687389,L1,4901.02,lx
2025-05-14T16:22:36.687783,network,553.00,bytes_sent
2025-05-14T16:22:36.688263,network,1.00,ack_received
2025-05-14T16:22:38.688431,T1,18.21,°C
2025-05-14T16:22:38.688496,H1,38.30,%
2025-05-14T16:22:38.688523,P1,1014.21,hPa
2025-05-14T16:22:38.688550,L1,4891.16,lx
2025-05-14T16:22:38.688662,network,554.00,bytes_sent
2025-05-14T16:22:38.688904,network,1.00,ack_received
2025-05-14T16:22:40.689086,T1,18.47,°C
2025-05-14T16:22:40.689277,H1,36.24,%
2025-05-14T16:22:40.689347,L1,5123.12,lx
2025-05-14T16:22:40.689512,network,554.00,bytes_sent
2025-05-14T16:22:40.690114,network,1.00,ack_received
2025-05-14T16:22:42.690389,T1,20.16,°C
2025-05-14T16:22:42.690445,H1,44.11,%
2025-05-14T16:22:42.690462,P1,1016.32,hPa
2025-05-14T16:22:42.690479,L1,4821.47,lx
2025-05-14T16:22:42.690600,network,554.00,bytes_sent
2025-05-14T16:22:42.690951,network,1.00,ack_received
2025-05-14T16:22:44.691323,T1,20.14,°C
2025-05-14T16:22:44.691382,H1,61.57,%
2025-05-14T16:22:44.691411,L1,5088.01,lx
2025-05-14T16:22:44.691549,network,554.00,bytes_sent
2025-05-14T16:22:44.691895,network,1.00,ack_received
2025-05-14T16:22:46.692202,T1,19.75,°C
2025-05-14T16:22:46.692333,H1,37.86,%
2025-05-14T16:22:46.692378,P1,1016.17,hPa
2025-05-14T16:22:46.692427,L1,5120.94,lx
2025-05-14T16:22:46.692592,network,554.00,bytes_sent
2025-05-14T16:22:38.688892,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:38.688909,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:40.689869,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:40.689917,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:42.690913,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:42.690933,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:44.691866,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:44.691890,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:46.693003,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:46.693021,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:46.692949,network,1.00,ack_received
2025-05-14T16:22:48.693195,T1,19.32,°C
2025-05-14T16:22:48.693272,H1,30.48,%
2025-05-14T16:22:48.693305,L1,5022.79,lx
2025-05-14T16:22:48.693465,network,554.00,bytes_sent
2025-05-14T16:22:48.693796,network,1.00,ack_received
2025-05-14T16:22:50.694076,T1,21.70,°C
2025-05-14T16:22:50.694210,H1,63.05,%
2025-05-14T16:22:50.694266,P1,1017.86,hPa
2025-05-14T16:22:50.694313,L1,4946.24,lx
2025-05-14T16:22:50.695190,network,551.00,bytes_sent
2025-05-14T16:22:50.695230,network,1.00,ack_received
2025-05-14T16:22:52.695406,T1,20.26,°C
2025-05-14T16:22:52.695473,H1,53.42,%
2025-05-14T16:22:52.695528,L1,5004.38,lx
2025-05-14T16:22:52.695716,network,553.00,bytes_sent
2025-05-14T16:22:52.696070,network,1.00,ack_received
2025-05-14T16:22:54.696335,T1,20.51,°C
2025-05-14T16:22:54.696403,H1,39.84,%
2025-05-14T16:22:54.696431,P1,1009.09,hPa
2025-05-14T16:22:48.693746,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:48.693791,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:50.695144,server,551.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:50.695174,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:52.696054,server,553.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:52.696077,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:54.697132,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:54.697150,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:56.698036,server,555.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:56.698267,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:22:54.696599,L1,5124.67,lx
2025-05-14T16:22:54.696744,network,554.00,bytes_sent
2025-05-14T16:22:54.697145,network,1.00,ack_received
2025-05-14T16:22:56.697318,T1,18.30,°C
2025-05-14T16:22:56.697400,H1,45.18,%
2025-05-14T16:22:56.697486,L1,5164.55,lx
2025-05-14T16:22:56.697663,network,555.00,bytes_sent
2025-05-14T16:22:56.698150,network,1.00,ack_received
2025-05-14T16:22:58.698331,T1,21.77,°C
2025-05-14T16:22:58.698387,H1,55.31,%
2025-05-14T16:22:58.698552,P1,1009.18,hPa
2025-05-14T16:22:58.698593,L1,4834.04,lx
2025-05-14T16:22:58.698752,network,553.00,bytes_sent
2025-05-14T16:22:58.699143,network,1.00,ack_received
2025-05-14T16:23:00.699313,T1,19.34,°C
2025-05-14T16:23:00.699373,H1,41.90,%
2025-05-14T16:23:00.699444,L1,4847.88,lx
2025-05-14T16:23:00.699600,network,555.00,bytes_sent
2025-05-14T16:23:00.699909,network,1.00,ack_received
2025-05-14T16:23:02.700079,T1,18.03,°C
2025-05-14T16:23:02.700324,H1,34.07,%
2025-05-14T16:23:02.700362,P1,1011.00,hPa
2025-05-14T16:23:02.700396,L1,4818.52,lx
2025-05-14T16:23:02.700549,network,552.00,bytes_sent
2025-05-14T16:23:02.700899,network,1.00,ack_received
2025-05-14T16:23:04.701132,T1,20.02,°C
2025-05-14T16:23:04.701247,H1,58.41,%
2025-05-14T16:23:04.701328,L1,5060.66,lx
2025-05-14T16:23:04.701576,network,552.00,bytes_sent
2025-05-14T16:23:04.702025,network,1.00,ack_received
2025-05-14T16:22:58.699124,server,553.00,data_received_from_127.0.0.1:36270
2025-05-14T16:22:58.699143,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:00.699894,server,555.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:00.699917,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:02.700880,server,552.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:02.700900,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:04.702505,server,552.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:04.702539,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:06.703068,server,553.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:06.703104,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:06.702447,T1,21.77,°C
2025-05-14T16:23:06.702540,H1,51.33,%
2025-05-14T16:23:06.702575,P1,1007.28,hPa
2025-05-14T16:23:06.702610,L1,5021.31,lx
2025-05-14T16:23:06.702764,network,553.00,bytes_sent
2025-05-14T16:23:06.703306,network,1.00,ack_received
2025-05-14T16:23:08.703560,T1,20.32,°C
2025-05-14T16:23:08.703619,H1,61.09,%
2025-05-14T16:23:08.703656,L1,5172.36,lx
2025-05-14T16:23:08.703826,network,554.00,bytes_sent
2025-05-14T16:23:08.704154,network,1.00,ack_received
2025-05-14T16:23:10.704360,T1,18.64,°C
2025-05-14T16:23:10.704422,H1,27.82,%
2025-05-14T16:23:10.704455,P1,1021.34,hPa
2025-05-14T16:23:10.704487,L1,5142.59,lx
2025-05-14T16:23:10.704633,network,555.00,bytes_sent
2025-05-14T16:23:10.704934,network,1.00,ack_received
2025-05-14T16:23:12.705132,T1,19.04,°C
2025-05-14T16:23:12.705227,H1,54.09,%
2025-05-14T16:23:12.705270,L1,5007.02,lx
2025-05-14T16:23:12.705772,network,554.00,bytes_sent
2025-05-14T16:23:12.706642,network,1.00,ack_received
2025-05-14T16:23:14.706937,T1,19.78,°C
2025-05-14T16:23:14.706990,H1,56.14,%
2025-05-14T16:23:14.707019,P1,1009.42,hPa
2025-05-14T16:23:14.707050,L1,5118.35,lx
2025-05-14T16:23:14.707228,network,554.00,bytes_sent
2025-05-14T16:23:14.707879,network,1.00,ack_received
2025-05-14T16:23:16.708111,T1,19.14,°C
2025-05-14T16:23:16.708194,H1,28.63,%
2025-05-14T16:23:08.704138,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:08.704162,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:10.705014,server,555.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:10.705034,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:12.706562,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:12.706598,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:14.707764,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:14.707804,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:16.709375,server,555.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:16.709395,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:16.708455,L1,5108.31,lx
2025-05-14T16:23:16.708656,network,555.00,bytes_sent
2025-05-14T16:23:16.709297,network,1.00,ack_received
2025-05-14T16:23:18.709573,T1,19.00,°C
2025-05-14T16:23:18.709769,H1,64.33,%
2025-05-14T16:23:18.709854,P1,1021.93,hPa
2025-05-14T16:23:18.709904,L1,4870.84,lx
2025-05-14T16:23:18.710201,network,554.00,bytes_sent
2025-05-14T16:23:18.710597,network,1.00,ack_received
2025-05-14T16:23:20.710888,T1,18.64,°C
2025-05-14T16:23:20.711147,H1,27.62,%
2025-05-14T16:23:20.711226,L1,4842.17,lx
2025-05-14T16:23:20.711665,network,554.00,bytes_sent
2025-05-14T16:23:20.711770,network,1.00,ack_received
2025-05-14T16:23:22.711986,T1,21.47,°C
2025-05-14T16:23:22.712141,H1,55.27,%
2025-05-14T16:23:22.712172,P1,1011.40,hPa
2025-05-14T16:23:22.712195,L1,5192.56,lx
2025-05-14T16:23:22.712386,network,554.00,bytes_sent
2025-05-14T16:23:22.712722,network,1.00,ack_received
2025-05-14T16:23:24.713146,T1,21.12,°C
2025-05-14T16:23:24.713223,H1,32.46,%
2025-05-14T16:23:24.713303,L1,4943.38,lx
2025-05-14T16:23:24.713468,network,552.00,bytes_sent
2025-05-14T16:23:24.713766,network,1.00,ack_received
2025-05-14T16:23:26.713907,T1,19.17,°C
2025-05-14T16:23:26.713964,H1,52.72,%
2025-05-14T16:23:26.713997,P1,1015.94,hPa
2025-05-14T16:23:26.714025,L1,5131.11,lx
2025-05-14T16:23:26.714206,network,555.00,bytes_sent
2025-05-14T16:23:18.710581,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:18.710608,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:20.711783,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:20.711811,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:22.712676,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:22.712716,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:24.713752,server,552.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:24.713771,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:26.714593,server,555.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:26.714611,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:26.714768,network,1.00,ack_received
2025-05-14T16:23:28.715122,T1,19.34,°C
2025-05-14T16:23:28.715182,H1,26.91,%
2025-05-14T16:23:28.715228,L1,4999.80,lx
2025-05-14T16:23:28.715352,network,555.00,bytes_sent
2025-05-14T16:23:28.715811,network,1.00,ack_received
2025-05-14T16:23:30.716139,T1,20.29,°C
2025-05-14T16:23:30.716197,H1,51.68,%
2025-05-14T16:23:30.716224,P1,1019.36,hPa
2025-05-14T16:23:30.716250,L1,5155.87,lx
2025-05-14T16:23:30.716514,network,552.00,bytes_sent
2025-05-14T16:23:30.716852,network,1.00,ack_received
2025-05-14T16:23:32.717126,T1,19.20,°C
2025-05-14T16:23:32.717190,H1,54.47,%
2025-05-14T16:23:32.717236,L1,4954.70,lx
2025-05-14T16:23:32.717366,network,554.00,bytes_sent
2025-05-14T16:23:32.717697,network,1.00,ack_received
2025-05-14T16:23:34.717873,T1,21.49,°C
2025-05-14T16:23:34.718020,H1,58.64,%
2025-05-14T16:23:34.718059,P1,1006.10,hPa
2025-05-14T16:23:28.715650,server,555.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:28.715669,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:30.716794,server,552.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:30.716813,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:32.717666,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:32.717685,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:34.718862,server,555.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:34.718882,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:36.719995,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:36.720019,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:34.718256,L1,4930.30,lx
2025-05-14T16:23:34.718447,network,555.00,bytes_sent
2025-05-14T16:23:34.718782,network,1.00,ack_received
2025-05-14T16:23:36.719042,T1,18.72,°C
2025-05-14T16:23:36.719261,H1,38.28,%
2025-05-14T16:23:36.719329,L1,5027.52,lx
2025-05-14T16:23:36.719590,network,554.00,bytes_sent
2025-05-14T16:23:36.720008,network,1.00,ack_received
2025-05-14T16:23:38.720167,T1,19.58,°C
2025-05-14T16:23:38.720235,H1,40.46,%
2025-05-14T16:23:38.720374,P1,1018.29,hPa
2025-05-14T16:23:38.720404,L1,4837.01,lx
2025-05-14T16:23:38.720580,network,552.00,bytes_sent
2025-05-14T16:23:38.720928,network,1.00,ack_received
2025-05-14T16:23:40.721110,T1,19.95,°C
2025-05-14T16:23:40.721181,H1,39.97,%
2025-05-14T16:23:40.721241,L1,5049.16,lx
2025-05-14T16:23:40.721435,network,554.00,bytes_sent
2025-05-14T16:23:40.721759,network,1.00,ack_received
2025-05-14T16:23:42.722016,T1,20.34,°C
2025-05-14T16:23:42.722229,H1,55.63,%
2025-05-14T16:23:42.722297,P1,1004.72,hPa
2025-05-14T16:23:42.722352,L1,4907.23,lx
2025-05-14T16:23:42.722573,network,554.00,bytes_sent
2025-05-14T16:23:42.723338,network,1.00,ack_received
2025-05-14T16:23:44.723564,T1,21.81,°C
2025-05-14T16:23:44.723620,H1,41.77,%
2025-05-14T16:23:44.723672,L1,5085.88,lx
2025-05-14T16:23:44.723815,network,553.00,bytes_sent
2025-05-14T16:23:44.724162,network,1.00,ack_received
2025-05-14T16:23:38.720917,server,552.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:38.720936,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:40.721743,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:40.721771,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:42.723295,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:42.723330,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:44.724279,server,553.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:44.724295,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:46.725260,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:46.725281,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:46.724558,T1,20.96,°C
2025-05-14T16:23:46.724630,H1,50.29,%
2025-05-14T16:23:46.724664,P1,1007.20,hPa
2025-05-14T16:23:46.724694,L1,4818.20,lx
2025-05-14T16:23:46.724871,network,554.00,bytes_sent
2025-05-14T16:23:46.725468,network,1.00,ack_received
2025-05-14T16:23:48.725636,T1,20.21,°C
2025-05-14T16:23:48.725696,H1,41.33,%
2025-05-14T16:23:48.725758,L1,4979.49,lx
2025-05-14T16:23:48.725876,network,553.00,bytes_sent
2025-05-14T16:23:48.726383,network,1.00,ack_received
2025-05-14T16:23:50.726559,T1,21.33,°C
2025-05-14T16:23:50.726627,H1,57.89,%
2025-05-14T16:23:50.726656,P1,1022.81,hPa
2025-05-14T16:23:50.726691,L1,5083.37,lx
2025-05-14T16:23:50.726839,network,552.00,bytes_sent
2025-05-14T16:23:50.727161,network,1.00,ack_received
2025-05-14T16:23:52.727287,T1,20.92,°C
2025-05-14T16:23:52.727379,H1,38.15,%
2025-05-14T16:23:52.727447,L1,4930.91,lx
2025-05-14T16:23:52.727807,network,553.00,bytes_sent
2025-05-14T16:23:52.728282,network,1.00,ack_received
2025-05-14T16:23:54.728443,T1,19.96,°C
2025-05-14T16:23:54.728518,H1,39.01,%
2025-05-14T16:23:54.728563,P1,1012.75,hPa
2025-05-14T16:23:54.728616,L1,5167.14,lx
2025-05-14T16:23:54.728921,network,552.00,bytes_sent
2025-05-14T16:23:54.729255,network,1.00,ack_received
2025-05-14T16:23:56.729620,T1,19.61,°C
2025-05-14T16:23:56.729692,H1,37.72,%
2025-05-14T16:23:48.726302,server,553.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:48.726329,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:50.727243,server,552.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:50.727261,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:52.728261,server,553.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:52.728288,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:54.729344,server,552.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:54.729428,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:56.730585,server,556.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:56.730605,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:23:56.729876,L1,5114.00,lx
2025-05-14T16:23:56.730021,network,556.00,bytes_sent
2025-05-14T16:23:56.730848,network,1.00,ack_received
2025-05-14T16:23:58.731198,T1,18.06,°C
2025-05-14T16:23:58.731321,H1,51.44,%
2025-05-14T16:23:58.731367,P1,1019.32,hPa
2025-05-14T16:23:58.731408,L1,5062.58,lx
2025-05-14T16:23:58.731635,network,554.00,bytes_sent
2025-05-14T16:23:58.732210,network,1.00,ack_received
2025-05-14T16:24:00.732390,T1,18.32,°C
2025-05-14T16:24:00.732531,H1,44.30,%
2025-05-14T16:24:00.732587,L1,5060.70,lx
2025-05-14T16:24:00.732746,network,554.00,bytes_sent
2025-05-14T16:24:00.733117,network,1.00,ack_received
2025-05-14T16:24:02.733321,T1,20.17,°C
2025-05-14T16:24:02.733378,H1,62.58,%
2025-05-14T16:24:02.733406,P1,1011.23,hPa
2025-05-14T16:24:02.733432,L1,5187.88,lx
2025-05-14T16:24:02.733541,network,554.00,bytes_sent
2025-05-14T16:24:02.733829,network,1.00,ack_received
